person_age,person_income,person_home_ownership,loan_intent,loan_grade,loan_amnt,loan_status,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length,loan_int_rate,person_emp_length
24,56000,MORTGAGE,DEBTCONSOLIDATION,E,20000,1,0.36,Y,4,16.7,8.0
22,33000,RENT,EDUCATION,B,5000,0,0.15,N,2,10.25,1.0
24,70000,MORTGAGE,DEBTCONSOLIDATION,B,25000,0,0.36,N,4,9.62,8.0
23,68000,MORTGAGE,MEDICAL,B,11500,0,0.17,N,2,9.99,5.0
22,37200,RENT,EDUCATION,A,10000,0,0.27,N,2,6.92,2.0
22,25200,RENT,DEBTCONSOLIDATION,D,7500,1,0.3,N,3,14.96,7.0
24,62400,RENT,EDUCATION,B,15000,0,0.24,N,2,9.450000000000001,8.0
26,40000,RENT,PERSONAL,B,5000,0,0.13,N,3,9.91,11.0
25,80004,RENT,VENTURE,C,20000,0,0.25,N,2,14.26,9.0
23,55000,RENT,MEDICAL,B,4200,0,0.08,N,4,9.91,7.0
25,100000,RENT,HOMEIMPROVEMENT,D,21000,1,0.21,Y,3,16.489999999999995,2.0
22,50004,RENT,EDUCATION,A,4000,0,0.08,N,4,6.92,2.0
21,38400,RENT,EDUCATION,B,5000,0,0.13,N,3,10.59,5.0
24,61400,RENT,DEBTCONSOLIDATION,C,12250,0,0.2,Y,2,12.23,1.0
23,53664,MORTGAGE,DEBTCONSOLIDATION,B,15000,0,0.28,N,2,10.75,7.0
22,62000,RENT,MEDICAL,C,8400,0,0.14,N,3,13.47,0.0
22,35325,RENT,EDUCATION,D,6500,1,0.18,N,3,15.95,2.0
23,50000,RENT,EDUCATION,B,10000,0,0.2,N,3,9.629999999999999,5.0
25,45600,MORTGAGE,EDUCATION,C,13000,0,0.29,N,2,12.99,7.0
21,47500,RENT,EDUCATION,B,7500,0,0.16,N,3,10.99,2.0
23,58000,RENT,EDUCATION,B,8000,0,0.14,N,2,10.37,4.0
22,60000,MORTGAGE,MEDICAL,A,7000,0,0.12,N,3,7.14,6.000000000000001
22,41604,OWN,EDUCATION,B,14400,0,0.35,N,4,10.8,1.0
23,75000,RENT,VENTURE,B,10000,0,0.13,N,4,11.49,0.0
26,62500,RENT,MEDICAL,C,12000,0,0.19,Y,4,12.23,7.0
22,33685,MORTGAGE,DEBTCONSOLIDATION,C,5000,0,0.15,N,3,13.85,6.000000000000001
23,78000,RENT,MEDICAL,B,20000,0,0.26,N,4,11.13,7.0
21,98000,MORTGAGE,DEBTCONSOLIDATION,B,6000,0,0.06,N,4,10.59,5.0
23,85596,MORTGAGE,VENTURE,B,6000,0,0.07,N,2,10.0,5.0
24,45000,RENT,DEBTCONSOLIDATION,B,12000,0,0.27,N,3,10.99,1.0
23,33359,RENT,MEDICAL,A,9000,1,0.27,N,4,7.448,2.0
26,55000,RENT,DEBTCONSOLIDATION,A,3200,0,0.06,N,2,8.49,1.0
23,27996,RENT,VENTURE,C,5500,0,0.2,N,2,12.529999999999998,3.0000000000000004
23,18000,RENT,DEBTCONSOLIDATION,B,4000,1,0.22,N,3,10.99,5.0
22,61000,RENT,MEDICAL,B,5000,0,0.08,N,2,9.99,3.0000000000000004
22,95000,MORTGAGE,VENTURE,C,7200,0,0.08,Y,4,12.23,1.0
25,69996,RENT,EDUCATION,D,25000,1,0.36,N,4,15.21,9.0
26,27983,MORTGAGE,VENTURE,A,6000,0,0.21,N,3,7.88,7.0
23,85500,RENT,DEBTCONSOLIDATION,C,17000,0,0.2,Y,3,13.11,1.0
26,44400,MORTGAGE,DEBTCONSOLIDATION,C,6500,0,0.15,N,3,14.35,4.4
22,58000,OTHER,VENTURE,C,15000,0,0.26,Y,2,13.79,3.0000000000000004
22,45000,RENT,DEBTCONSOLIDATION,A,5400,0,0.12,N,2,7.29,4.0
23,43500,RENT,PERSONAL,C,10450,0,0.24,N,3,13.57,0.0
26,102000,MORTGAGE,EDUCATION,B,20000,0,0.2,N,4,11.36,3.0000000000000004
22,74000,MORTGAGE,MEDICAL,A,2500,0,0.03,N,3,6.62,6.000000000000001
24,23000,RENT,VENTURE,A,5500,0,0.24,N,3,6.54,4.0
23,49000,MORTGAGE,EDUCATION,C,4000,0,0.08,N,3,13.99,7.0
23,50000,MORTGAGE,PERSONAL,B,10000,0,0.2,N,3,10.99,3.0000000000000004
26,85000,MORTGAGE,DEBTCONSOLIDATION,C,15000,0,0.18,N,3,12.73,1.0
22,48000,RENT,EDUCATION,B,7200,0,0.15,N,3,9.62,1.0
23,57355,MORTGAGE,MEDICAL,C,25000,1,0.37,N,3,13.49,5.0
24,30996,RENT,VENTURE,E,7000,0,0.23,Y,2,16.63,7.0
21,22200,RENT,DEBTCONSOLIDATION,D,2500,1,0.11,Y,2,16.29,2.0
24,25000,RENT,EDUCATION,A,4400,0,0.18,N,2,6.76,0.0
22,22596,RENT,DEBTCONSOLIDATION,B,7500,1,0.33,N,3,9.76,4.0
22,33300,MORTGAGE,DEBTCONSOLIDATION,D,5325,1,0.16,N,4,14.589999999999998,5.0
24,30000,RENT,PERSONAL,E,7750,0,0.26,N,4,17.976,6.000000000000001
25,35000,RENT,VENTURE,A,4000,0,0.11,N,4,7.509999999999999,4.0
22,127500,MORTGAGE,MEDICAL,A,15000,0,0.12,N,4,7.49,2.0
24,18000,RENT,EDUCATION,C,3000,1,0.17,N,2,15.269999999999998,5.0
23,45000,RENT,EDUCATION,B,6000,0,0.13,N,3,11.49,7.0
24,65000,MORTGAGE,PERSONAL,B,9600,0,0.15,N,3,11.99,5.0
26,69000,MORTGAGE,DEBTCONSOLIDATION,D,6200,1,0.09,Y,3,15.99,10.0
26,46000,RENT,DEBTCONSOLIDATION,A,9000,0,0.2,N,3,7.14,4.0
24,48000,MORTGAGE,VENTURE,A,5000,0,0.1,N,4,5.99,4.0
22,13200,RENT,HOMEIMPROVEMENT,B,2500,1,0.19,N,3,9.91,0.0
25,49000,MORTGAGE,PERSONAL,A,7000,0,0.14,N,3,6.99,9.0
22,60000,RENT,VENTURE,A,5500,0,0.09,N,3,7.88,0.0
22,26400,RENT,PERSONAL,C,3500,0,0.13,N,3,15.269999999999998,1.0
24,42000,MORTGAGE,HOMEIMPROVEMENT,A,7000,0,0.17,N,3,8.59,2.0
22,50000,RENT,EDUCATION,A,10000,0,0.2,N,3,9.32,4.0
25,34000,MORTGAGE,MEDICAL,C,15450,1,0.45,Y,4,11.22,2.0
24,80000,MORTGAGE,PERSONAL,A,6000,0,0.07,N,2,8.59,0.0
24,55782,RENT,HOMEIMPROVEMENT,A,17000,0,0.3,N,2,7.509999999999999,3.0000000000000004
26,65935,RENT,EDUCATION,D,24250,1,0.37,N,4,14.96,1.0
23,82000,RENT,DEBTCONSOLIDATION,B,20900,0,0.25,N,2,12.69,2.0
25,46800,RENT,EDUCATION,C,12000,1,0.26,N,4,13.11,5.0
23,108000,RENT,DEBTCONSOLIDATION,B,10000,1,0.09,N,3,11.944,7.0
25,78000,MORTGAGE,DEBTCONSOLIDATION,C,9000,1,0.12,Y,3,11.78,7.0
24,67000,MORTGAGE,HOMEIMPROVEMENT,B,12150,0,0.18,N,3,10.37,2.0
22,19680,RENT,MEDICAL,D,7750,1,0.39,N,4,14.83,2.0
23,43200,RENT,EDUCATION,D,9100,1,0.21,N,3,13.24,2.0
24,80000,MORTGAGE,MEDICAL,A,5550,0,0.07,N,3,8.49,8.0
22,50663,RENT,EDUCATION,C,7500,0,0.15,N,2,13.22,0.0
26,122500,RENT,HOMEIMPROVEMENT,B,10000,0,0.08,N,2,10.65,1.0
22,33600,OWN,DEBTCONSOLIDATION,D,5000,0,0.15,N,2,18.249999999999996,1.0
22,88512,MORTGAGE,EDUCATION,A,3000,0,0.03,N,2,5.79,6.000000000000001
23,28800,RENT,EDUCATION,B,2800,0,0.1,N,2,10.38,5.0
22,48000,MORTGAGE,EDUCATION,A,9925,0,0.21,N,3,9.629999999999999,6.000000000000001
23,75000,RENT,VENTURE,B,6000,0,0.08,N,2,11.48,0.0
24,110000,RENT,PERSONAL,A,12000,0,0.11,N,3,7.9,5.0
26,46000,MORTGAGE,DEBTCONSOLIDATION,B,7000,1,0.15,N,4,9.99,8.0
24,85000,RENT,HOMEIMPROVEMENT,A,16000,0,0.19,N,3,6.91,0.0
23,45000,RENT,EDUCATION,C,1700,0,0.04,N,2,14.719999999999997,2.0
23,72000,RENT,EDUCATION,A,10800,0,0.15,N,2,7.88,3.0000000000000004
21,35324,RENT,EDUCATION,B,6000,0,0.17,N,4,11.37,4.0
21,15600,RENT,MEDICAL,A,2800,1,0.18,N,4,7.4,0.0
24,40944,RENT,MEDICAL,B,8200,0,0.2,N,4,11.36,0.0
25,105000,MORTGAGE,VENTURE,C,12000,0,0.11,N,3,12.84,3.0000000000000004
21,26000,RENT,EDUCATION,E,7750,1,0.3,N,3,16.7,2.0
24,31000,RENT,VENTURE,C,13500,1,0.44,Y,4,13.43,8.0
22,60000,MORTGAGE,DEBTCONSOLIDATION,A,10000,0,0.17,N,3,8.9,6.000000000000001
24,28000,RENT,MEDICAL,E,6400,0,0.23,Y,4,14.75,3.0000000000000004
23,99996,MORTGAGE,EDUCATION,B,4800,0,0.05,N,4,11.49,2.0
23,33204,RENT,EDUCATION,C,2000,0,0.06,Y,2,14.719999999999997,7.0
21,29004,RENT,PERSONAL,C,11000,1,0.38,Y,4,14.22,5.0
22,45000,MORTGAGE,EDUCATION,D,8000,0,0.18,Y,4,16.489999999999995,2.0
22,25000,OWN,EDUCATION,A,11100,0,0.44,N,3,9.629999999999999,1.0
25,93000,RENT,HOMEIMPROVEMENT,B,12000,0,0.13,N,3,10.386000000000001,3.0000000000000004
24,26400,RENT,EDUCATION,A,8875,1,0.34,N,3,6.62,4.0
24,67000,OWN,MEDICAL,B,16000,0,0.24,N,2,12.69,2.0
25,62500,RENT,DEBTCONSOLIDATION,D,12000,1,0.19,N,4,16.77,2.0
26,78000,MORTGAGE,VENTURE,A,7200,0,0.09,N,4,6.62,7.0
23,68000,RENT,VENTURE,E,14400,1,0.21,N,2,17.99,1.0
24,35000,RENT,MEDICAL,A,1850,0,0.05,N,3,7.12,4.0
25,45000,RENT,MEDICAL,B,10000,0,0.22,N,3,11.89,1.0
23,69000,MORTGAGE,HOMEIMPROVEMENT,D,15000,1,0.22,N,4,14.96,0.0
22,80000,MORTGAGE,DEBTCONSOLIDATION,B,1500,0,0.02,N,4,10.37,7.0
26,56000,RENT,DEBTCONSOLIDATION,C,8150,0,0.15,N,2,12.87,6.000000000000001
23,40308,MORTGAGE,MEDICAL,A,5000,0,0.12,N,3,7.68,1.0
24,49200,OWN,PERSONAL,C,4000,0,0.08,Y,3,13.06,8.0
24,54000,MORTGAGE,PERSONAL,B,4000,0,0.07,N,2,9.99,8.0
23,50400,MORTGAGE,VENTURE,B,2500,0,0.05,N,2,10.99,7.0
22,41000,RENT,VENTURE,A,5000,0,0.12,N,2,6.602,6.000000000000001
25,70000,MORTGAGE,EDUCATION,B,16000,0,0.23,N,4,12.18,9.0
23,87000,MORTGAGE,DEBTCONSOLIDATION,C,7500,0,0.09,Y,4,11.28,0.0
21,72500,RENT,EDUCATION,C,14000,0,0.19,Y,3,13.49,3.0000000000000004
24,42000,MORTGAGE,PERSONAL,D,2500,0,0.06,Y,2,15.279999999999998,8.0
26,60996,MORTGAGE,DEBTCONSOLIDATION,B,12000,0,0.2,N,4,12.21,2.0
23,200000,MORTGAGE,EDUCATION,B,6000,0,0.03,N,3,11.86,4.0
25,57000,RENT,PERSONAL,C,15000,0,0.26,Y,2,13.85,0.0
26,21000,OWN,VENTURE,C,8000,0,0.38,N,2,13.79,4.0
25,55000,MORTGAGE,DEBTCONSOLIDATION,A,24200,0,0.44,N,2,8.49,3.0000000000000004
24,45996,RENT,VENTURE,C,10800,0,0.23,N,4,13.16,2.0
21,20400,RENT,VENTURE,B,4500,0,0.22,N,3,10.99,2.0
23,34800,RENT,VENTURE,A,6600,0,0.19,N,2,7.49,6.000000000000001
25,77078,MORTGAGE,DEBTCONSOLIDATION,B,3425,0,0.04,N,4,12.18,1.0
26,100000,MORTGAGE,DEBTCONSOLIDATION,B,24000,0,0.24,N,4,10.99,5.0
26,34000,MORTGAGE,PERSONAL,A,12000,0,0.35,N,2,6.029999999999999,6.000000000000001
25,52000,MORTGAGE,EDUCATION,C,3900,0,0.07,Y,4,13.268,8.0
24,93000,MORTGAGE,DEBTCONSOLIDATION,D,12000,1,0.13,Y,3,16.29,5.0
25,29000,RENT,EDUCATION,A,3000,1,0.1,N,4,6.62,9.0
21,20004,OWN,EDUCATION,B,2500,0,0.12,N,3,9.629999999999999,2.0
24,120000,OWN,EDUCATION,A,5275,0,0.04,N,4,5.42,8.0
23,36000,RENT,EDUCATION,B,10000,0,0.28,N,2,9.99,5.0
23,72250,RENT,MEDICAL,B,30000,1,0.35,N,2,10.65,7.0
23,66000,RENT,MEDICAL,B,5000,0,0.08,N,4,10.39,7.0
24,193000,MORTGAGE,EDUCATION,C,10000,0,0.05,N,4,13.06,8.0
26,92500,RENT,DEBTCONSOLIDATION,B,12000,0,0.13,N,4,11.71,3.0000000000000004
24,105000,RENT,HOMEIMPROVEMENT,A,13800,0,0.13,N,3,7.660000000000001,2.0
25,45000,RENT,VENTURE,B,8000,0,0.18,N,2,10.38,4.0
23,75000,RENT,PERSONAL,B,5000,0,0.07,N,4,11.261999999999999,4.0
24,43680,RENT,EDUCATION,A,10800,0,0.25,N,4,5.42,1.0
24,57500,RENT,DEBTCONSOLIDATION,C,2525,0,0.04,N,4,13.675999999999998,4.0
22,30000,OWN,MEDICAL,C,7000,0,0.23,Y,2,13.98,4.0
26,34000,RENT,VENTURE,A,7500,0,0.22,N,4,7.9,5.0
22,32500,RENT,VENTURE,B,12000,1,0.37,N,3,11.49,0.0
26,31200,RENT,PERSONAL,A,5000,0,0.16,N,2,8.63,8.0
25,77000,MORTGAGE,DEBTCONSOLIDATION,A,3000,0,0.04,N,4,7.49,9.0
22,40000,MORTGAGE,VENTURE,B,4500,0,0.11,N,3,11.71,6.000000000000001
25,44000,MORTGAGE,EDUCATION,B,7500,1,0.17,N,4,10.08,7.0
22,19200,RENT,DEBTCONSOLIDATION,E,3000,1,0.16,Y,2,18.386,0.0
25,66000,RENT,EDUCATION,D,25000,1,0.38,N,2,15.329999999999998,9.0
25,25716,RENT,MEDICAL,A,9250,1,0.36,N,2,6.54,1.0
25,40000,MORTGAGE,PERSONAL,C,5000,0,0.13,Y,4,12.61,6.000000000000001
26,45000,RENT,MEDICAL,B,1500,0,0.03,N,4,10.25,3.0000000000000004
24,48200,RENT,VENTURE,B,5000,0,0.1,N,3,10.38,3.0000000000000004
23,117696,MORTGAGE,MEDICAL,A,15000,0,0.13,N,4,6.029999999999999,2.0
26,54000,RENT,MEDICAL,D,13200,1,0.24,Y,2,14.909999999999998,0.0
24,38000,RENT,PERSONAL,B,12000,1,0.32,N,3,11.89,0.0
22,52000,MORTGAGE,EDUCATION,C,9750,0,0.19,Y,2,13.06,6.000000000000001
32,1200000,MORTGAGE,VENTURE,A,12000,0,0.01,N,8,7.509999999999999,1.0
34,948000,MORTGAGE,PERSONAL,B,2000,0,0.0,N,7,9.99,18.0
29,70500,RENT,PERSONAL,A,35000,1,0.5,N,6,8.9,5.0
33,77100,RENT,DEBTCONSOLIDATION,A,35000,1,0.45,N,9,8.49,6.000000000000001
29,10000,OWN,PERSONAL,B,3250,1,0.33,N,9,11.12,0.0
28,80000,RENT,EDUCATION,D,35000,1,0.44,N,10,15.619999999999997,12.000000000000002
29,80000,RENT,DEBTCONSOLIDATION,C,35000,1,0.44,Y,10,12.68,2.0
35,648000,MORTGAGE,PERSONAL,E,10000,1,0.02,Y,8,17.189999999999998,6.000000000000001
29,85000,RENT,PERSONAL,B,35000,1,0.41,N,8,11.99,1.0
31,73000,RENT,EDUCATION,E,35000,1,0.48,Y,10,19.29,8.0
34,89000,RENT,HOMEIMPROVEMENT,D,35000,1,0.39,N,8,18.249999999999996,3.0000000000000004
27,100000,RENT,DEBTCONSOLIDATION,C,35000,1,0.35,N,9,16.11,1.0
30,10200,OWN,HOMEIMPROVEMENT,B,5500,1,0.54,N,8,10.36,1.5999999999999999
30,504000,RENT,DEBTCONSOLIDATION,B,3000,0,0.01,N,9,11.36,4.0
35,500000,MORTGAGE,DEBTCONSOLIDATION,C,20000,0,0.04,Y,7,13.85,17.0
35,500000,MORTGAGE,DEBTCONSOLIDATION,C,7500,0,0.01,Y,9,12.29,6.000000000000001
33,468000,MORTGAGE,DEBTCONSOLIDATION,D,3750,1,0.01,Y,10,15.619999999999997,14.0
34,120000,RENT,VENTURE,B,35000,0,0.29,N,6,10.59,17.0
27,10400,OWN,PERSONAL,C,4750,1,0.46,Y,7,14.719999999999997,1.7999999999999998
33,138000,RENT,PERSONAL,E,35000,1,0.25,Y,7,18.64,0.0
34,156000,RENT,EDUCATION,A,35000,0,0.22,N,5,8.1,4.0
30,10800,OWN,EDUCATION,B,2400,1,0.22,N,7,9.99,3.1999999999999997
29,160000,RENT,VENTURE,C,35000,0,0.22,Y,8,14.27,4.0
31,150000,RENT,EDUCATION,D,35000,1,0.23,N,6,18.249999999999996,3.8000000000000003
33,400000,MORTGAGE,PERSONAL,A,15000,0,0.04,N,10,6.029999999999999,9.0
31,400000,MORTGAGE,HOMEIMPROVEMENT,A,28000,0,0.07,N,6,7.49,5.0
29,400000,MORTGAGE,EDUCATION,B,25000,0,0.06,N,8,11.12,10.0
34,325550,MORTGAGE,MEDICAL,D,35000,1,0.09,Y,6,16.77,3.0000000000000004
33,390000,MORTGAGE,MEDICAL,B,35000,0,0.09,N,8,10.99,8.0
27,390000,MORTGAGE,PERSONAL,B,10000,0,0.03,N,6,11.26,11.0
28,165000,RENT,DEBTCONSOLIDATION,B,35000,0,0.21,N,9,11.49,3.0000000000000004
30,170000,RENT,EDUCATION,C,35000,0,0.21,Y,9,13.06,4.0
33,250000,RENT,MEDICAL,A,35000,0,0.14,N,7,7.29,0.0
30,81000,RENT,DEBTCONSOLIDATION,B,34000,1,0.42,N,8,10.59,14.0
28,11029,MORTGAGE,MEDICAL,C,2150,1,0.19,Y,7,10.78,12.000000000000002
30,350000,OWN,PERSONAL,A,32000,0,0.09,N,7,6.62,3.0000000000000004
33,350000,MORTGAGE,VENTURE,C,10000,0,0.03,Y,10,14.649999999999999,0.0
28,350000,RENT,DEBTCONSOLIDATION,B,20000,0,0.06,N,9,10.48,1.0
35,350000,MORTGAGE,VENTURE,D,35000,0,0.1,N,7,17.49,10.0
29,338000,RENT,HOMEIMPROVEMENT,F,24000,1,0.07,N,8,17.8,3.0000000000000004
34,287300,RENT,MEDICAL,C,15000,1,0.04,Y,8,12.41,1.0
32,348000,MORTGAGE,MEDICAL,B,25000,0,0.07,N,8,11.83,16.0
30,340000,MORTGAGE,HOMEIMPROVEMENT,F,25000,0,0.07,N,8,18.3,2.0
28,336000,RENT,VENTURE,C,2150,0,0.01,Y,5,13.06,1.0
34,334000,OWN,EDUCATION,C,18000,0,0.05,Y,10,12.68,18.0
34,69996,RENT,MEDICAL,B,32000,1,0.46,N,8,10.99,13.0
28,11340,OWN,DEBTCONSOLIDATION,A,2325,1,0.21,N,7,6.39,3.8000000000000003
30,11440,OWN,MEDICAL,C,1750,0,0.15,Y,5,12.73,3.0000000000000004
28,73000,RENT,PERSONAL,B,32000,1,0.44,N,9,11.99,0.0
28,105500,RENT,DEBTCONSOLIDATION,A,31000,0,0.29,N,9,8.49,1.0
29,74000,RENT,DEBTCONSOLIDATION,D,30750,1,0.42,N,6,15.158,2.0
32,307000,OWN,VENTURE,C,11000,0,0.04,Y,10,14.26,10.0
31,305000,MORTGAGE,HOMEIMPROVEMENT,D,35000,0,0.11,Y,10,17.58,0.0
27,300000,MORTGAGE,DEBTCONSOLIDATION,C,10000,0,0.03,Y,7,14.27,6.000000000000001
30,300000,MORTGAGE,EDUCATION,B,4000,0,0.01,N,10,10.65,13.0
34,61200,RENT,MEDICAL,B,30000,1,0.49,N,8,11.71,18.0
27,75000,RENT,PERSONAL,B,30000,1,0.4,N,5,10.65,11.0
29,80000,RENT,MEDICAL,B,30000,1,0.38,N,9,12.42,2.0
34,80000,RENT,DEBTCONSOLIDATION,A,30000,1,0.38,N,5,6.62,0.0
34,300000,MORTGAGE,DEBTCONSOLIDATION,B,16000,0,0.05,N,9,10.74,18.0
29,244800,RENT,MEDICAL,D,8000,1,0.03,N,5,14.09,8.0
31,300000,MORTGAGE,VENTURE,D,25000,0,0.08,N,9,14.83,1.0
32,288000,MORTGAGE,DEBTCONSOLIDATION,D,25000,1,0.09,Y,10,14.83,8.0
28,288000,RENT,DEBTCONSOLIDATION,E,25000,1,0.09,N,8,17.93,5.0
29,105000,RENT,HOMEIMPROVEMENT,A,30000,0,0.29,N,8,5.99,6.000000000000001
29,112260,RENT,EDUCATION,D,30000,0,0.27,N,10,17.49,5.0
34,286000,MORTGAGE,VENTURE,A,30000,0,0.1,N,6,6.62,11.0
34,285000,RENT,EDUCATION,B,21000,0,0.07,N,10,11.71,5.0
33,285000,MORTGAGE,DEBTCONSOLIDATION,C,10000,0,0.04,N,7,13.99,0.0
30,232050,MORTGAGE,MEDICAL,E,25000,1,0.09,Y,9,17.93,14.0
28,285000,MORTGAGE,PERSONAL,E,25000,0,0.09,N,6,16.319999999999997,4.0
31,284400,MORTGAGE,VENTURE,B,5000,0,0.02,N,9,11.174000000000001,8.0
35,280000,MORTGAGE,HOMEIMPROVEMENT,C,21600,0,0.08,N,8,12.99,19.0
29,280000,MORTGAGE,VENTURE,C,15000,0,0.05,N,7,12.99,6.000000000000001
28,280000,MORTGAGE,HOMEIMPROVEMENT,B,20000,0,0.07,N,5,11.36,3.0000000000000004
28,12000,OWN,EDUCATION,B,3000,1,0.25,N,5,9.62,3.1999999999999997
31,128000,RENT,VENTURE,D,30000,1,0.23,N,10,16.29,2.0
31,275000,MORTGAGE,PERSONAL,C,25000,0,0.09,N,6,13.85,9.0
31,273655,MORTGAGE,DEBTCONSOLIDATION,A,19600,0,0.07,N,5,7.509999999999999,4.0
27,258000,RENT,EDUCATION,E,35000,1,0.14,Y,7,18.64,11.0
30,270000,MORTGAGE,HOMEIMPROVEMENT,E,35000,0,0.13,N,8,19.69,7.0
30,270000,MORTGAGE,DEBTCONSOLIDATION,B,21000,0,0.08,N,6,11.26,14.0
30,267000,MORTGAGE,HOMEIMPROVEMENT,B,25000,0,0.09,N,9,10.36,7.0
31,73000,RENT,HOMEIMPROVEMENT,B,29700,1,0.41,N,7,11.110000000000001,15.0
29,148616,RENT,EDUCATION,A,29550,0,0.2,N,9,8.9,2.0
27,81300,RENT,VENTURE,B,29000,1,0.36,N,6,12.69,3.0000000000000004
29,89000,RENT,EDUCATION,A,28800,1,0.32,N,6,7.49,1.0
28,12000,OWN,MEDICAL,B,2000,1,0.17,N,6,10.75,4.800000000000001
29,260000,MORTGAGE,HOMEIMPROVEMENT,B,20000,0,0.08,N,9,10.37,0.0
31,260000,MORTGAGE,VENTURE,A,18000,0,0.07,N,9,8.94,14.0
31,260000,MORTGAGE,DEBTCONSOLIDATION,C,25000,0,0.1,Y,10,13.57,6.000000000000001
31,258000,MORTGAGE,PERSONAL,A,28000,0,0.11,N,5,5.99,3.0000000000000004
28,250000,MORTGAGE,PERSONAL,B,35000,0,0.14,N,7,11.71,3.0000000000000004
27,238000,RENT,HOMEIMPROVEMENT,D,12000,1,0.05,N,7,17.27,11.0
27,65000,RENT,EDUCATION,A,28000,1,0.43,N,6,7.9,4.0
34,12000,OWN,HOMEIMPROVEMENT,B,3250,1,0.27,N,5,10.99,0.0
32,202300,MORTGAGE,MEDICAL,D,25000,1,0.11,N,7,14.589999999999998,9.0
29,250000,MORTGAGE,VENTURE,A,8000,0,0.03,N,10,7.509999999999999,12.000000000000002
31,250000,MORTGAGE,MEDICAL,C,4000,0,0.02,Y,10,14.22,2.0
35,250000,OWN,VENTURE,B,15000,0,0.06,N,5,9.88,8.0
28,96000,RENT,HOMEIMPROVEMENT,A,28000,0,0.29,N,10,7.9,3.0000000000000004
29,12000,OWN,HOMEIMPROVEMENT,B,4500,1,0.38,N,6,11.14,0.0
27,111000,RENT,PERSONAL,A,28000,0,0.25,N,8,7.9,11.0
35,115000,RENT,VENTURE,B,28000,0,0.24,N,6,9.91,1.0
35,87550,RENT,MEDICAL,F,28000,1,0.27,N,10,18.62,3.0000000000000004
27,12000,OWN,EDUCATION,D,8125,1,0.68,Y,5,14.42,0.0
27,240000,MORTGAGE,EDUCATION,A,35000,0,0.15,N,7,7.9,1.0
32,240000,MORTGAGE,MEDICAL,A,8400,0,0.04,N,5,7.509999999999999,5.0
31,240000,MORTGAGE,MEDICAL,A,5500,0,0.02,N,5,5.42,15.0
29,240000,MORTGAGE,VENTURE,A,10000,0,0.04,N,8,8.49,5.0
30,240000,MORTGAGE,VENTURE,D,28000,0,0.12,Y,7,16.489999999999995,8.0
28,240000,MORTGAGE,VENTURE,D,8400,0,0.04,N,8,16.086,3.0000000000000004
29,228000,MORTGAGE,DEBTCONSOLIDATION,D,35000,1,0.15,N,8,14.909999999999998,11.0
29,240000,MORTGAGE,EDUCATION,A,5000,0,0.02,N,8,7.88,10.0
30,240000,RENT,PERSONAL,A,18000,0,0.07,N,10,7.88,7.0
32,193800,RENT,MEDICAL,B,20000,1,0.09,N,6,11.83,0.0
27,52000,RENT,MEDICAL,B,26000,1,0.5,N,10,10.99,5.0
29,110000,RENT,DEBTCONSOLIDATION,B,25600,0,0.23,N,5,11.546,9.0
31,122000,RENT,EDUCATION,C,25600,0,0.21,Y,7,15.959999999999999,2.0
27,57000,RENT,HOMEIMPROVEMENT,D,25475,1,0.45,Y,7,15.99,3.8
27,231252,MORTGAGE,DEBTCONSOLIDATION,B,2000,0,0.01,N,6,9.91,1.0
32,230000,RENT,HOMEIMPROVEMENT,A,35000,0,0.15,N,9,7.048,16.0
29,230000,MORTGAGE,MEDICAL,A,8500,0,0.04,N,10,7.49,5.600000000000001
34,40000,RENT,MEDICAL,B,25000,1,0.63,N,8,10.25,3.0000000000000004
27,47000,RENT,VENTURE,D,25000,1,0.53,Y,10,15.699999999999998,3.0000000000000004
33,48000,RENT,DEBTCONSOLIDATION,B,25000,1,0.52,N,10,9.99,11.0
30,225000,RENT,MEDICAL,B,25000,0,0.11,N,10,12.42,2.0
28,225000,MORTGAGE,VENTURE,A,30000,0,0.13,N,6,8.49,2.0
33,225000,MORTGAGE,PERSONAL,B,8000,0,0.04,N,10,9.99,12.000000000000002
27,48000,RENT,PERSONAL,C,25000,1,0.52,N,7,10.59,2.0
27,225000,MORTGAGE,VENTURE,D,25000,0,0.11,N,5,15.31,11.0
29,225000,OWN,PERSONAL,B,24250,0,0.11,N,7,11.244000000000002,11.0
28,225000,MORTGAGE,PERSONAL,C,16800,0,0.07,Y,5,13.92,8.0
27,225000,MORTGAGE,VENTURE,B,14000,0,0.06,N,7,10.72,1.0
32,225000,MORTGAGE,PERSONAL,C,20000,0,0.09,N,10,13.92,4.0
28,225000,MORTGAGE,VENTURE,A,5000,0,0.02,N,5,7.75,1.0
28,49861,RENT,MEDICAL,C,25000,1,0.5,Y,7,13.11,2.0
29,220000,OWN,PERSONAL,F,14725,0,0.07,N,6,19.41,1.0
31,219996,MORTGAGE,MEDICAL,A,20000,0,0.09,N,5,6.54,3.0000000000000004
29,218000,MORTGAGE,EDUCATION,A,14400,0,0.07,N,7,8.9,12.000000000000002
28,216000,MORTGAGE,VENTURE,D,15000,0,0.07,Y,8,16.02,12.000000000000002
28,215662,MORTGAGE,VENTURE,B,21000,0,0.1,N,7,11.99,12.000000000000002
32,53196,RENT,VENTURE,B,25000,1,0.47,N,9,11.86,9.0
